budget,id,popularity,revenue,title,vote_average,vote_count,genre_ids,genre_names,btc_name,btc_id
8000000,680,140.950236,213928762,Pulp Fiction,8.3,8670,53|80,Thriller|Crime,,
0,41478,7.160149,6834525,Panther,6.4,6,18,Drama,,
400000,25296,1.638622,152322,Pushing Hands,6.1,9,35|18,Comedy|Drama,,
0,40156,1.881932,4176932,Priest,6.4,32,18|10749,Drama|Romance,,
0,11450,7.772505,0,Quiz Show,7.1,262,36|18,History|Drama,,
0,30304,1.296912,0,Picture Bride,7.4,5,18|36,Drama|History,,
0,10452,4.405405,0,Queen Margot,7.0,67,18|36,Drama|History,,
32000000,12106,7.54701,18552460,The Quick and the Dead,6.2,431,28|37,Action|Western,,
22000000,161495,3.395867,12400000,Roommates,6.4,7,18|35,Drama|Comedy,,
15000000,3586,6.259433,11300653,Prêt-à-Porter,5.3,33,18|35,Drama|Comedy,,
0,110,7.832755,0,Three Colors: Red,7.8,246,18|9648|10749,Drama|Mystery|Romance,Three Colors Collection,131
0,108,8.843517,0,Three Colors: Blue,7.7,311,18|10402|9648,Drama|Music|Mystery,Three Colors Collection,131
0,109,6.5898,0,Three Colors: White,7.3,218,35|18|9648,Comedy|Drama|Mystery,Three Colors Collection,131
0,159185,0.078257,0,"Red Firecracker, Green Firecracker",7.0,2,18,Drama,,
0,36357,1.155255,0,Rent-a-Kid,5.1,15,35|10751|10770,Comedy|Family|TV Movie,,
0,92769,0.499601,0,Relative Fear,4.7,3,27|18,Horror|Drama,,
0,28033,1.390885,0,Stuart Saves His Family,5.0,6,35|18,Comedy|Drama,,
35000000,22586,8.910462,9771658,The Swan Princess,6.5,251,16,Animation,Swan Princess Series,144200
0,14334,1.750481,0,The Secret of Roan Inish,6.1,15,18|10751|14,Drama|Family|Fantasy,,
45000000,2636,10.388183,170362582,The Specialist,5.5,317,28|53,Action|Thriller,,
55000000,2164,13.328924,196567262,Stargate,6.8,942,28|12|878,Action|Adventure|Science Fiction,,
22000000,11395,9.665424,189833357,The Santa Clause,6.3,501,14|18|35|10751,Fantasy|Drama|Comedy|Family,The Santa Clause Collection,53159
25000000,278,51.645403,28341469,The Shawshank Redemption,8.5,8358,18|80,Drama|Crime,,
0,9905,8.223026,0,Shallow Grave,7.0,247,80|53,Crime|Thriller,,
0,87078,1.298224,102780,Suture,6.0,7,18|53,Drama|Thriller,,
0,12527,1.777197,0,Strawberry and Chocolate,7.1,16,35|18,Comedy|Drama,,
0,20306,5.869261,0,Swimming with Sharks,6.7,104,80|35,Crime|Comedy,,
32,36614,1.407427,0,The Sum of Us,6.0,21,35|18|10749,Comedy|Drama|Romance,,
0,27993,5.05806,0,Senior Trip,5.7,23,35,Comedy,,
0,31439,5.260627,0,To Live,7.7,62,18|10749|10752,Drama|Romance|War,,
25000000,9067,7.602087,4064495,Tank Girl,5.5,140,28|35|14|878,Action|Comedy|Fantasy|Science Fiction,,
0,9059,9.455342,0,Tales from the Crypt: Demon Knight,6.7,96,27|35|53,Horror|Comedy|Thriller,Tales from the Crypt Collection,115142
38000000,193,8.105708,120000000,Star Trek: Generations,6.4,461,878|28|12|53,Science Fiction|Action|Adventure|Thriller,Star Trek: The Next Generation Collection,115570
6000000,25066,2.86007,12000000,Tales from the Hood,5.4,33,80|27|53,Crime|Horror|Thriller,,
0,46797,0.704204,0,Tom & Viv,5.8,8,18|10749,Drama|Romance,,
0,12122,6.529879,0,Village of the Damned,5.6,165,53|27|878,Thriller|Horror|Science Fiction,,
0,11381,11.971318,32648673,Tommy Boy,6.8,321,35,Comedy,,
0,32636,7.039846,0,Vanya on 42nd Street,6.1,15,18|10749,Drama|Romance,,
6500000,36141,2.059771,0,The Underneath,5.6,15,53|80,Thriller|Crime,,
0,95963,0.620873,0,The Walking Dead,6.6,4,18|10752,Drama|War,,
11000000,1587,10.3919,10032765,What's Eating Gilbert Grape,7.5,943,10749|18,Romance|Drama,,
30000000,9271,5.188399,24048000,Virtuosity,5.4,163,28|80|878|53,Action|Crime|Science Fiction|Thriller,,
17000000,2064,15.783615,182057016,While You Were Sleeping,6.5,340,35|18|10749,Comedy|Drama|Romance,,
0,19855,3.908596,0,The War,6.3,39,18,Drama,,
0,60855,0.372239,759393,Double Happiness,5.5,2,35|10749,Comedy|Romance,,
3000000,236,5.254847,15119639,Muriel's Wedding,6.9,104,18|35|10749,Drama|Comedy|Romance,,
0,48287,2.15805,0,The Baby-Sitters Club,5.3,23,35|18|10751,Comedy|Drama|Family,,
15000000,3049,11.247957,107217396,Ace Ventura: Pet Detective,6.4,1684,35|9648,Comedy|Mystery,Ace Ventura Collection,3167
0,2759,8.328596,11220670,"The Adventures of Priscilla, Queen of the Desert",7.2,174,18|35,Drama|Comedy,,
0,12635,2.487951,0,Backbeat,6.2,37,18|10402,Drama|Music,,
5000000,10497,11.298195,1862805,Bitter Moon,7.0,115,53|18|10749,Thriller|Drama|Romance,,
0,11382,5.72288,0,Bullets Over Broadway,7.0,130,28|35|53,Action|Comedy|Thriller,,
62000000,9331,7.513245,215887717,Clear and Present Danger,6.4,390,28|18|53,Action|Drama|Thriller,The Jack Ryan Collection,192492
45000000,10731,15.263829,117615211,The Client,6.4,287,18|53|80|9648,Drama|Thriller|Crime|Mystery,,
0,10464,6.924689,0,"Corrina, Corrina",6.4,83,35|18|10751|10749,Comedy|Drama|Family|Romance,,
0,34152,2.533022,0,Crooklyn,6.7,31,35|18,Comedy|Drama,,
15000000,9495,15.799336,94000000,The Crow,7.3,980,14|28|53,Fantasy|Action|Thriller,The Crow Collection,9436
0,29973,2.583363,1007583,Cobb,6.1,29,18,Drama,,
46000000,888,15.019586,341631208,The Flintstones,5.0,559,14|35|10751,Fantasy|Comedy|Family,The Flintstones (Live-Action) Collection,351684
55000000,13,48.307194,677945399,Forrest Gump,8.2,8147,35|18|10749,Comedy|Drama|Romance,,
6000000,712,8.990345,254700832,Four Weddings and a Funeral,6.6,654,35|18|10749,Comedy|Drama|Romance,,
0,16295,7.817811,38290723,Higher Learning,6.4,49,10749|18|80,Romance|Drama|Crime,,
0,48992,0.289295,1777020,I Like It Like That,6.3,4,35|18|10749,Comedy|Drama|Romance,,
45000000,10879,3.570874,61947267,I Love Trouble,5.3,41,28|35|10749,Action|Comedy|Romance,,
0,10660,11.272073,0,It Could Happen to You,6.1,154,35|18|10749,Comedy|Drama|Romance,,
0,10714,10.714235,0,The Jungle Book,5.9,107,12|18|10751,Adventure|Drama|Family,,
0,41647,0.568884,449707,"The Wonderful, Horrible Life of Leni Riefenstahl",7.3,5,99|10769,Documentary|Foreign,,
45000000,8587,21.605761,788241776,The Lion King,8.0,5520,10751|16|18,Family|Animation|Drama,The Lion King Collection,94032
35000000,1689,5.681522,4858139,Little Buddha,6.0,76,18|36,Drama|History,,
14000000,11596,9.860522,18090181,New Nightmare,6.4,297,27|53|9648|14,Horror|Thriller|Mystery|Fantasy,A Nightmare on Elm Street Collection,8581
23000000,854,14.13488,351583407,The Mask,6.6,2550,10749|35|80|14,Romance|Comedy|Crime|Fantasy,The Mask Collection,43072
0,9359,15.050326,0,Maverick,6.6,490,28|12|35|18|37,Action|Adventure|Comedy|Drama|Western,,
0,23333,4.739054,0,Mrs. Parker and the Vicious Circle,6.3,20,18,Drama,,
30000000,36593,10.587232,51132598,The Naked Gun 33⅓: The Final Insult,6.4,535,35|80,Comedy|Crime,Naked Gun Collection,37139
6000000,12280,4.006063,0,The Paper,6.1,40,35|18,Comedy|Drama,,
11500000,2788,6.514592,20079850,Reality Bites,6.5,180,18,Drama,,
8000000,10427,5.137903,2000000,Red Rock West,6.4,71,80|18|53,Crime|Drama|Thriller,,
40000000,11011,6.595255,0,Ri¢hie Ri¢h,5.4,426,35|10751,Comedy|Family,Richie Rich Collection,167985
0,49803,4.931565,0,Safe Passage,4.9,7,18,Drama,,
45000000,8987,10.511241,0,The River Wild,6.1,214,28|12|80|53,Action|Adventure|Crime|Thriller,,
30000000,1637,10.859292,350448145,Speed,6.8,1814,28|12|80,Action|Adventure|Crime,Speed Collection,43064
0,15128,2.334226,0,Speechless,5.5,24,35|10749,Comedy|Romance,,
27000000,8831,8.907074,101646581,Timecop,5.5,288,53|878|28|80,Thriller|Science Fiction|Action|Crime,Timecop Collection,170452
115000000,36955,11.396099,378882411,True Lies,6.8,1138,28|53,Action|Thriller,,
0,10449,4.322544,50021959,When a Man Loves a Woman,6.0,71,18|10749,Drama|Romance,,
0,10395,14.063845,0,Wolf,6.0,221,14,Fantasy,,
63000000,12160,9.277147,25052000,Wyatt Earp,6.5,203,18|28|37,Drama|Action|Western,,
0,40480,0.912415,0,Bad Company,4.9,12,28|80|10749|53,Action|Crime|Romance|Thriller,,
0,52038,0.406113,953,A Man of No Importance,6.5,2,35|18,Comedy|Drama,,
0,29444,2.504529,0,S.F.W.,6.1,22,35|18,Comedy|Drama,,
10000000,26352,3.021526,29392418,A Low Down Dirty Shame,6.0,31,28|35|80,Action|Comedy|Crime,,
0,39953,0.054148,0,"Boys Life: Three Stories of Love, Lust, and Liberation",2.0,1,18,Drama,,
0,41580,0.934312,0,Colonel Chabert,5.9,9,18,Drama,,
45000,315,4.220541,0,"Faster, Pussycat! Kill! Kill!",6.5,59,28|80,Action|Crime,,
7000000,22067,0.912909,20851521,Jason's Lyric,5.9,9,80|18|10749,Crime|Drama|Romance,,
0,18242,0.381704,0,The Secret Adventures of Tom Thumb,7.1,8,16|878,Animation|Science Fiction,,
35000000,11667,13.58449,99423521,Street Fighter,4.1,330,28|12|53,Action|Adventure|Thriller,Street Fighter,261203
0,32502,2.342756,0,Coldblooded,6.7,13,28|35,Action|Comedy,,
0,267188,0.251223,0,Desert Winds,0.0,0,,,,
0,28732,1.108494,0,Fall Time,6.3,6,28|12|80|18|53,Action|Adventure|Crime|Drama|Thriller,,
0,75555,0.268043,0,The Fear,3.4,7,27|53,Horror|Thriller,Fear Collection,439409
0,42981,0.142357,0,Frank and Ollie,7.5,4,99,Documentary,,
0,278939,0.405392,0,Girl in the Cadillac,10.0,1,10749|12|80|18,Romance|Adventure|Crime|Drama,,
0,291731,0.014925,0,Homage,0.0,0,53|18,Thriller|Drama,,
0,226229,0.302957,0,Mirage,4.0,1,28|53,Action|Thriller,,
0,203119,0.012456,0,Open Season,0.0,0,35,Comedy,,
0,172923,0.233376,0,Dos Crímenes,5.0,1,,,,
0,316098,0.0368,0,Brother Minister: The Assassination of Malcolm X,4.0,1,99,Documentary,,
26000000,8011,6.866634,36800000,Highlander: The Final Dimension,4.5,110,28|14|878,Action|Fantasy|Science Fiction,Highlander Collection,8050
0,171857,0.100685,0,Federal Hill,5.0,2,,,,
8000000,2654,8.497643,8946600,In the Mouth of Madness,7.1,307,27|9648|53,Horror|Mystery|Thriller,,
0,18069,1.888534,0,8 Seconds,7.2,22,18|10749,Drama|Romance,,
0,19092,4.38154,0,Above the Rim,6.7,40,80|18,Crime|Drama,,
0,2758,17.555909,48919043,Addams Family Values,6.5,537,35|10751|14,Comedy|Family|Fantasy,Addams Family Collection,11716
0,38129,0.394194,0,Martin Lawrence: You So Crazy,4.5,4,35,Comedy,,
34000000,10436,8.013617,32255440,The Age of Innocence,7.0,172,18|10749,Drama|Romance,,
0,13595,7.09232,0,Airheads,5.8,222,35|80|10402,Comedy|Crime|Music,,
17080000,46094,1.896273,21011500,The Air Up There,5.1,42,35|10751,Comedy|Family,,
0,9409,12.967239,0,Another Stakeout,4.9,58,28|35,Action|Comedy,Stakeout Collection,162028
0,11853,14.644772,15240435,Bad Girls,4.6,61,28|12|35|18|37,Action|Adventure|Comedy|Drama|Western,,
3200000,16771,1.632711,0,Barcelona,6.6,20,35|18|10749,Comedy|Drama|Romance,,
40000000,46924,2.783872,0,Being Human,5.0,15,18|35|14,Drama|Comedy|Fantasy,,
0,11041,5.673735,0,The Beverly Hillbillies,5.0,86,35,Comedy,,
50000000,306,11.787784,119208989,Beverly Hills Cop III,5.5,445,28|35|80,Action|Comedy|Crime,Beverly Hills Cop Collection,85861
0,14522,8.398845,0,Black Beauty,6.6,68,28|12|18|10751,Action|Adventure|Drama|Family,,
0,26203,3.00282,16668552,Blink,6.3,45,9648|80|18|53,Mystery|Crime|Drama|Thriller,,
0,178,13.155071,30156002,Blown Away,6.0,126,18|28|53,Drama|Action|Thriller,,
0,19819,6.131056,0,Blue Chips,5.7,41,18,Drama,,
0,57834,4.993829,0,Blue Sky,6.1,28,18|10749,Drama|Romance,,
13000000,4722,6.559693,428868,Body Snatchers,5.8,102,27|878|53,Horror|Science Fiction|Thriller,,
0,18215,4.304224,1796389,Boxing Helena,4.5,59,18|10749,Drama|Romance,,
22000000,1607,6.115628,17287898,A Bronx Tale,7.4,447,18|80,Drama|Crime,,
0,26391,1.679042,3662459,Cabin Boy,4.9,28,35,Comedy,,
13000000,117553,1.316741,2570145,Calendar Girl,3.7,10,18|35,Drama|Comedy,,
30000000,6075,8.698509,36516012,Carlito's Way,7.7,805,28|80|18|53,Action|Crime|Drama|Thriller,,
0,11310,8.605703,0,City Slickers II: The Legend of Curly's Gold,4.9,103,28|35|18|37,Action|Comedy|Drama|Western,City Slickers Collection,150156
0,18658,2.724621,7355425,Clean Slate,5.7,25,35|53|9648,Comedy|Thriller|Mystery,,
70000000,9350,9.830853,255000211,Cliffhanger,6.1,600,28|12|53,Action|Adventure|Thriller,,
0,9612,10.722729,0,Coneheads,4.8,228,35|878|10751,Comedy|Science Fiction|Family,,
40000000,2124,14.228963,19726050,Color of Night,5.4,117,18|9648|10749|53,Drama|Mystery|Romance|Thriller,,
0,26261,7.042878,0,Cops & Robbersons,5.0,36,28|35|10751,Action|Comedy|Family,,
0,19176,4.286279,0,The Cowboy Way,5.1,38,37|28|35,Western|Action|Comedy,,
0,49299,2.70097,0,Dangerous Game,5.4,9,18,Drama,,
0,11566,13.696394,63000000,Dave,6.3,205,35,Comedy,,
6900000,9571,6.8652,7993039,Dazed and Confused,7.4,588,35|18,Comedy|Drama,,
57000000,9739,11.626116,159055768,Demolition Man,6.4,1018,80|28|878,Crime|Action|Science Fiction,,
0,24257,0.408159,0,The Endless Summer 2,7.1,12,99,Documentary,The Endless Summer Collection,252313
8000000,34444,2.970724,0,Even Cowgirls Get the Blues,4.2,29,37|18|35|10749,Western|Drama|Comedy|Romance,,
0,26141,3.555139,0,Fatal Instinct,5.4,37,35,Comedy,,
0,10997,4.875827,0,Farewell My Concubine,7.8,98,18,Drama,,
0,50463,1.344876,0,The Favor,3.3,6,18|35|10749,Drama|Comedy|Romance,,
0,10443,9.284624,0,Fearless,6.8,80,18,Drama,,
0,20239,0.985441,0,Fear of a Black Hat,5.8,11,35,Comedy,,
0,16297,2.969003,0,With Honors,6.1,54,35|18,Comedy|Drama,,
0,18551,1.896869,9488998,Flesh and Bone,6.2,22,18|9648|10749,Drama|Mystery|Romance,,
0,25440,0.409427,0,Widows' Peak,4.3,3,35|53|9648|10749|10769,Comedy|Thriller|Mystery|Romance|Foreign,,
30000000,9024,8.468869,11146270,For Love or Money,5.7,77,35|10749,Comedy|Romance,,
42000000,37233,9.678367,270248367,The Firm,6.6,513,18|9648|53,Drama|Mystery|Thriller,,
20000000,1634,5.990572,153698625,Free Willy,6.0,429,10751|12,Family|Adventure,Free Willy Collection,9328
0,13815,3.970215,0,Fresh,7.6,56,80|18|53,Crime|Drama|Thriller,,
44000000,5503,10.08937,368875760,The Fugitive,7.2,1240,12|28|53|80|9648,Adventure|Action|Thriller|Crime|Mystery,The Fugitive / U.S. Marshals Collection,134011
35000000,35588,4.653462,18635620,Geronimo: An American Legend,5.9,44,36|28|18|37,History|Action|Drama|Western,,
0,2087,14.214403,30,The Getaway,5.4,81,18|28|53,Drama|Action|Thriller,,
30000000,41579,2.410545,0,Getting Even with Dad,4.5,43,10751|35|80,Family|Comedy|Crime,,
0,18620,0.775898,0,Go Fish,3.9,5,18|10749,Drama|Romance,,
0,41006,5.22583,0,A Good Man in Africa,5.2,11,35|18,Comedy|Drama,,
0,4916,5.385108,22886222,Guilty as Sin,5.6,21,18|53,Drama|Thriller,,
18000000,2019,7.834351,74189677,Hard Target,6.1,237,28|12|80|53,Action|Adventure|Crime|Thriller,Hard Target Collection,412680
33000000,31642,4.190541,0,Heaven & Earth,6.4,51,36|10752|28|18,History|War|Action|Drama,,
25000000,9255,13.482371,133752825,Hot Shots! Part Deux,6.2,463,28|35|10752,Action|Comedy|War,Hot Shots! Collection,52988
0,26271,2.138959,0,Live Nude Girls,4.7,12,35,Comedy,,
0,10612,5.331753,0,The Englishman Who Went Up a Hill But Came Down a Mountain,6.1,83,18|35|10749,Drama|Comedy|Romance,,
25000000,2259,10.687795,0,The House of the Spirits,6.7,135,10749|18,Romance|Drama,,
0,16097,0.996047,0,House Party 3,4.6,11,35,Comedy,House Party Collection,159600
30000000,11934,7.550545,0,The Hudsucker Proxy,7.1,280,35|18,Comedy|Drama,,
40000000,106143,1.742974,0,I'll Do Anything,5.7,18,35|18,Comedy|Drama,,
0,12475,6.071466,28881266,In the Army Now,4.7,54,35,Comedy,,
40000000,9386,12.637158,176997168,In the Line of Fire,6.8,392,28|18|53|80|9648,Action|Drama|Thriller|Crime|Mystery,,
13000000,7984,7.405895,65796862,In the Name of the Father,7.6,363,18,Drama,,
0,59930,0.613335,8880705,The Inkwell,3.9,5,35|18|10749,Comedy|Drama|Romance,,
0,15765,14.820883,0,What's Love Got to Do with It,6.9,75,18|10402,Drama|Music,,
30000000,31643,4.563989,0,Jimmy Hollywood,4.6,17,35,Comedy,,
0,6,5.538671,12136938,Judgment Night,6.4,79,28|53|80,Action|Thriller|Crime,,
63000000,329,8.863776,920100000,Jurassic Park,7.6,4956,12|878,Adventure|Science Fiction,Jurassic Park Collection,328
9000000,10909,8.4337,2395231,Kalifornia,6.5,209,53|80,Thriller|Crime,,
1500000,507,4.948569,418961,Killing Zoe,6.1,111,28|80|18|53,Action|Crime|Drama|Thriller,,
0,34024,4.375347,0,King of the Hill,6.4,33,18,Drama,,
0,29918,3.645342,0,Lassie,6.1,54,28|12|18|10751,Action|Adventure|Drama|Family,,
85000000,9593,9.434006,137298489,Last Action Hero,6.1,725,12|14|28|35|10751,Adventure|Fantasy|Action|Comedy|Family,,
0,42580,6.446229,0,Life With Mikey,5.1,24,35|10751,Comedy|Family,,
0,22317,2.913584,0,Lightning Jack,5.7,40,28|35|37,Action|Comedy|Western,,
0,1413,6.516976,1499795,M. Butterfly,6.6,35,18|10749,Drama|Romance,,
22000000,12121,5.43085,0,Made in America,5.3,86,35,Comedy,,
0,2246,9.861672,46405336,Malice,5.9,105,18|80,Drama|Crime,,
0,10502,5.997712,24760338,The Man without a Face,6.2,125,18,Drama,,
13500000,10440,8.939404,11285588,Manhattan Murder Mystery,7.1,169,35|9648,Comedy|Mystery,,
3500000,9516,5.260924,27900000,Menace II Society,7.2,179,18|28|80,Drama|Action|Crime,,
55000000,2320,13.106291,121969216,Executive Decision,5.8,261,28|12|18|53,Action|Adventure|Drama|Thriller,,
0,5879,8.932494,0,In the Realm of the Senses,6.5,112,18|10749,Drama|Romance,,
0,83718,0.534606,0,What Happened Was...,7.0,7,53|35|18|10749,Thriller|Comedy|Drama|Romance,,
8000000,11971,8.62724,0,Much Ado About Nothing,7.2,194,18|35|10749,Drama|Comedy|Romance,,
0,2625,6.579753,0,Mr. Jones,5.9,35,18|10749,Drama|Romance,,
0,31911,13.011091,0,Mr. Wonderful,5.5,11,35|10749,Comedy|Romance,,
25000000,788,11.16553,441286195,Mrs. Doubtfire,7.0,1638,35|18|10751,Comedy|Drama|Family,,
0,21450,8.665198,0,Naked,7.5,105,35|18,Comedy|Drama,,
12000000,11231,9.9697,15826984,The Next Karate Kid,4.8,202,12,Adventure,The Karate Kid Collection,8580
0,41588,0.596207,0,The New Age,4.8,5,35|18,Comedy|Drama,,
20000000,10447,9.715187,15340000,No Escape,6.1,86,28|18|878|53,Action|Drama|Science Fiction|Thriller,,
40000000,31586,15.534707,0,North,4.8,67,35|18|10751|14|878,Comedy|Drama|Family|Fantasy|Science Fiction,,
4000000,9300,3.800785,0,Orlando,6.7,53,10749|18|14,Romance|Drama|Fantasy,,
30000000,9559,8.040589,135130999,A Perfect World,7.2,376,80|18|53,Crime|Drama|Thriller,,
26000000,9800,13.373006,206678440,Philadelphia,7.6,1019,18,Drama,,
7000000,713,7.436758,116700000,The Piano,7.1,290,18|10749,Drama|Romance,,
14000000,8291,6.972599,27515786,Poetic Justice,6.9,47,18|10749,Drama|Romance,,
0,18133,3.199976,23042200,The Program,6.0,28,18,Drama,,
0,25557,7.272296,8638072,The Puppet Masters,5.6,41,27|878|53,Horror|Science Fiction|Thriller,,
0,22588,8.506727,0,Radioland Murders,5.8,12,35|80|18|10402|9648|10749,Comedy|Crime|Drama|Music|Mystery|Romance,,
11000000,10872,5.868677,11439193,The Ref,6.7,99,35,Comedy,,
11500000,1245,12.222576,23237911,The Remains of the Day,7.5,213,18|10749,Drama|Romance,,
40000000,11858,4.985157,24332324,Renaissance Man,5.9,83,35|10752,Comedy|War,,
0,7007,6.279082,107198790,Rising Sun,5.8,188,28|18|53,Action|Drama|Thriller,,
0,10467,3.416181,0,The Road to Wellville,5.5,43,35|10749,Comedy|Romance,,
22000000,5550,8.685798,10696210,RoboCop 3,4.2,309,28|12|80|878|53,Action|Adventure|Crime|Science Fiction|Thriller,RoboCop Collection,5547
20000000,8005,17.136672,35739755,Robin Hood: Men in Tights,6.4,575,35,Comedy,,
11500000,2088,9.796318,3275585,Romeo Is Bleeding,5.7,36,28|80|18|53,Action|Crime|Drama|Thriller,,
0,10412,5.157926,0,Romper Stomper,6.6,126,28|18|53,Action|Drama|Thriller,,
800000,47889,0.941994,1001437,Ruby in Paradise,5.6,10,18|10749,Drama|Romance,,
12000000,14534,5.914833,22750363,Rudy,7.2,187,18,Drama,,
0,56583,1.065843,0,The Saint of Fort Washington,4.0,5,18,Drama,,
0,41878,1.031556,0,Savage Nights,6.2,11,18,Drama,,
22000000,424,41.725123,321365567,Schindler's List,8.3,4436,18|36|10752,Drama|History|War,,
0,35233,5.715608,0,The Scout,5.3,37,35|18,Comedy|Drama,,
0,14291,12.048587,7266383,Searching for Bobby Fischer,7.3,100,18,Drama,,
0,103413,0.882596,0,Second Best,5.9,8,18,Drama,,
0,11236,6.499523,0,The Secret Garden,7.1,232,18|10751|14,Drama|Family|Fantasy,The Secret Garden Collection,462565
13000000,11592,5.305311,7820688,Serial Mom,6.4,137,35|80|27|53,Comedy|Crime|Horror|Thriller,,
25000000,8850,7.881107,48063435,The Shadow,5.4,140,12|14|28|53|878,Adventure|Fantasy|Action|Thriller|Science Fiction,The Shadow Collection,105075
22000000,10445,2.96586,0,Shadowlands,6.8,61,18|10749,Drama|Romance,,
0,695,8.829337,6110979,Short Cuts,6.9,136,35|18,Comedy|Drama,,
0,43535,4.13516,0,A Simple Twist of Fate,5.7,26,18|10751,Drama|Family,,
0,12519,2.86213,7770731,Sirens,5.2,31,35|18,Comedy|Drama,,
0,23210,8.730025,0,Six Degrees of Separation,6.5,75,9648|18|35,Mystery|Drama|Comedy,,
21000000,858,10.234919,227799884,Sleepless in Seattle,6.5,630,35|18|10749,Comedy|Drama|Romance,,
40000000,867,11.23297,116300000,Sliver,4.9,144,18|53,Drama|Thriller,,
28000000,78,96.272374,33139618,Blade Runner,7.9,3833,878|18|53,Science Fiction|Drama|Thriller,Blade Runner Collection,422837
0,13203,9.122718,36448200,Son in Law,5.6,81,35|18|10749,Comedy|Drama|Romance,,
20000000,10442,8.051914,11585483,So I Married an Axe Murderer,6.1,131,35|80|10749,Comedy|Crime|Romance,,
30,11074,13.390917,0,Striking Distance,5.4,223,80|28|9648|53,Crime|Action|Mystery|Thriller,,
0,33367,1.825468,0,Harem,4.0,4,36|18|10749,History|Drama|Romance,,
48000000,9607,7.198455,20915465,Super Mario Bros.,4.0,236,12|35|10751|14,Adventure|Comedy|Family|Fantasy,,
7400000,17585,3.644641,7690013,Surviving the Game,6.1,53,28|12|53|80,Action|Adventure|Thriller|Crime,,
50000000,9057,8.012225,16478900,Terminal Velocity,5.0,82,28|53,Action|Thriller,,
0,20967,0.873068,0,Thirty Two Short Films About Glenn Gould,7.4,9,18|10402,Drama|Music,,
0,10635,10.82236,0,Threesome,6.3,57,35|18|10751|10749,Comedy|Drama|Family|Romance,,
18000000,9479,17.730913,75634409,The Nightmare Before Christmas,7.6,2135,14|16|10751,Fantasy|Animation|Family,,
