adult,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
False,,29500000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",,63,tt0114746,en,Twelve Monkeys,"In the year 2035, convict James Cole reluctantly volunteers to be sent back in time to discover the origin of a deadly virus that wiped out nearly all of the earth's population and forced the survivors into underground communities. But when Cole is mistakenly sent to 1990 instead of 1996, he's arrested and locked up in a mental hospital. There he meets psychiatrist Dr. Kathryn Railly, and patient Jeffrey Goines, the son of a famous virus expert, who may hold the key to the mysterious rogue group, the Army of the 12 Monkeys, thought to be responsible for unleashing the killer disease.",12.297305,/6Sj9wDu3YugthXsU0Vry5XFAZGg.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Atlas Entertainment', 'id': 507}, {'name': 'Classico', 'id': 17031}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-12-29,168840000,129,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,The future is history.,Twelve Monkeys,False,7.4,2470
False,,0,"[{'id': 10749, 'name': 'Romance'}, {'id': 12, 'name': 'Adventure'}]",,78802,tt0114952,fr,"Guillaumet, les ailes du courage",,0.745542,/k6ODtR38dKEfuzSGjggr8KDyAF4.jpg,"[{'name': 'Iwerks Entertainment', 'id': 70801}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-09-18,0,50,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Wings of Courage,False,6.8,4
False,"{'id': 9435, 'name': 'Babe Collection', 'poster_path': '/jgnah0k4AumfcZE4HHMJywYHvG6.jpg', 'backdrop_path': '/zRWuGdIlkWqXMQcs1t3sPy1XQ6x.jpg'}",30000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",,9598,tt0112431,en,Babe,"Babe is a little pig who doesn't quite know his place in the world. With a bunch of odd friends, like Ferdinand the duck who thinks he is a rooster and Fly the dog he calls mom, Babe realizes that he has the makings to become the greatest sheep pig of all time, and Farmer Hogget knows it. With the help of the sheep dogs Babe learns that a pig can be anything that he wants to be.",14.404764,/gN6X3fwPya8pLffk9OEWV3DqBnE.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Kennedy Miller Productions', 'id': 2537}]","[{'iso_3166_1': 'AU', 'name': 'Australia'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-18,254134910,89,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A little pig goes a long way.,Babe,False,6.0,756
False,,0,"[{'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,47018,tt0112637,en,Carrington,"The story of the relationship between painter Dora Carrington and author Lytton Strachey in a World War One England of cottages and countryside. Although platonic due to Strachey's homosexuality, the relationship was nevertheless a deep and complicated one. When Carrington did develop a more physical relationship with soldier Ralph Partridge, Strachey was able to welcome him as a friend, although Partridge remained somewhat uneasy, not so much with Strachey's lifestyle and sexual orientation as with the fact that he was a conscientious objector.",1.493361,/a7w6rPdTBgWAx6lnhwHemPx9pEw.jpg,"[{'name': 'StudioCanal', 'id': 694}, {'name': 'Cinéa', 'id': 874}, {'name': 'Euston Films', 'id': 8363}, {'name': 'Freeway Films', 'id': 19316}, {'name': 'European Co-production Fund', 'id': 30226}, {'name': 'Polygram Filmed Entertainment', 'id': 31080}, {'name': 'Orsans Productions', 'id': 44821}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1995-11-08,0,121,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Love so Unusual it has to be True,Carrington,False,6.4,16
False,,11000000,"[{'id': 18, 'name': 'Drama'}]",,687,tt0112818,en,Dead Man Walking,A justice drama based on a true story about a man on death row who in his last days forms a strong relationship with a nun who teaches him forgiveness and gives him spirituality as she accompanies him to his execution. Susan Sarandon won an Oscar for best female actress for her convincing portrayal of Sister Helen Prejean.,6.891317,/y19uRkAHXOHLeySuBVMqnvVnsrA.jpg,"[{'name': 'Havoc', 'id': 406}, {'name': 'PolyGram Filmed Entertainment', 'id': 1382}, {'name': 'Working Title Films', 'id': 10163}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1995-12-29,39363635,122,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Dead Man Walking,False,7.3,350
False,,0,"[{'id': 12, 'name': 'Adventure'}, {'id': 36, 'name': 'History'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,139405,tt0112286,en,Across the Sea of Time,"A young Russian boy, Thomas Minton, travels to New York as a passenger on a Russian freighter. Close to Ellis Island he gets off and thus starts his journey to America the same way as all immigrants in former times. Thomas is searching for the family of one of his ancestors, who had emigrated decades ago, but once sent a letter home together with a sample of his new profession: 3D-Photography. The boy follows his relative's traces by counter-checking the old 3D-Photographs of New York (using an antique viewer) with the same places and how they look today. This way, the audience gets to see the Big Apple in former times as well as today.",0.114469,/lKOAyy098yjoot8cutYsStVO1WS.jpg,"[{'name': 'Sony New Technologies', 'id': 53390}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-20,0,51,"[{'iso_639_1': 'ru', 'name': 'Pусский'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,Across the Sea of Time,False,3.5,2
False,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 10749, 'name': 'Romance'}]",,33689,tt0113442,en,It Takes Two,"Identical 9-year-olds from very different backgrounds: orphaned Amanda and wealthy Alyssa meet at summer camp and decide to switch places -- and play matchmaker between Alyssa's dad, Roger, and the kind social worker who cares for Amanda.",7.777735,/l67WJL3Mjce1yoEgL4HheR5v75D.jpg,"[{'name': 'Dualstar Productions', 'id': 6130}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Rysher Entertainment', 'id': 11661}, {'name': 'Orr & Cruickshank', 'id': 89131}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-11-17,0,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Two identical strangers. Two different worlds. One perfect match.,It Takes Two,False,6.1,149
False,,12000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,9603,tt0112697,en,Clueless,"Shallow, rich and socially successful Cher is at the top of her Beverly Hills high school's pecking scale. Seeing herself as a matchmaker, Cher first coaxes two teachers into dating each other. Emboldened by her success, she decides to give hopelessly klutzy new student Tai a makeover. When Tai becomes more popular than she is, Cher realizes that her disapproving ex-stepbrother was right about how misguided she was -- and falls for him.",9.882383,/i8gEHh2sszB6YWLC0jl559sxAeN.jpg,"[{'name': 'Paramount Pictures', 'id': 4}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-19,0,97,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Sex. Clothes. Popularity. Is there a problem here?,Clueless,False,6.9,828
False,,0,"[{'id': 18, 'name': 'Drama'}]",,34615,tt0112749,en,"Cry, the Beloved Country",A South-African preacher goes to search for his wayward son who has committed a crime in the big city.,0.894647,/ymA7HQqRiyo1xrnFFv1ZrwNpwlb.jpg,"[{'name': 'Miramax', 'id': 53009}, {'name': 'Distant Horizon', 'id': 85681}, {'name': 'Alpine Pty Limited', 'id': 89840}]","[{'iso_3166_1': 'ZA', 'name': 'South Africa'}]",1995-12-15,676525,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,"Cry, the Beloved Country",False,6.7,13
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10752, 'name': 'War'}]",,31174,tt0114279,en,Richard III,Shakespeare's Play transplanted into a 1930s setting.,4.561387,/e8nuS9GQoSFaqld4hW5erk2ccag.jpg,"[{'name': 'British Screen', 'id': 871}, {'name': 'Mayfair Entertainment International', 'id': 34237}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-12-29,0,104,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"I can smile, and murder while I smile",Richard III,False,6.9,50
False,,10000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,11443,tt0112819,en,Dead Presidents,"Depicts a heist of old bills, retired from circulation and destined by the government to be ""money to burn"". However, more broadly, it addresses the issues of Black Americans' involvement in the Vietnam War and their subsequent disillusionment with progress in social issues and civil rights back home in the United States, during the 1960s.",9.87957,/2dLyvXVvJXUR9otoqERkYpao1bB.jpg,"[{'name': 'Caravan Pictures', 'id': 175}, {'name': 'Underworld Entertainment', 'id': 476}, {'name': 'Hollywood Pictures', 'id': 915}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-06,0,119,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"In this daring heist, the only color that counts is green",Dead Presidents,False,6.6,80
False,,19000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,35196,tt0114272,en,Restoration,"An aspiring young physician, Robert Merivel found himself in the service of King Charles II and saves the life of someone close to the King. Merivel joins the King's court and lives the high life provided to someone of his position. Merivel is ordered to marry his King's mistress in order to divert the queens suspicions. He is given one order by the king and that is not to fall in love. The situation worsens when Merivel finds himself in love with his new wife. Eventually, the King finds out and relieves Merivel of his position and wealth. His fall from grace leaves Merivel where he first started. And through his travels and reunions with an old friend, he rediscovers his love for true medicine and what it really means to be a physician.",10.979269,/aqQdEQ1ZVdzrREJxCoPzTlLgHVw.jpg,"[{'name': 'Miramax Films', 'id': 14}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-12-29,0,117,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,Restoration,False,6.3,30
False,"{'id': 9818, 'name': 'Mortal Kombat Collection', 'poster_path': '/nauCllomdtyciLCRcVrSJKcJQbn.jpg', 'backdrop_path': '/qD3efz57VGNywAN4lTvgz3FHnBb.jpg'}",18000000,"[{'id': 28, 'name': 'Action'}, {'id': 14, 'name': 'Fantasy'}]",,9312,tt0113855,en,Mortal Kombat,"For nine generations an evil sorcerer has been victorious in hand-to-hand battle against his mortal enemies. If he wins a tenth Mortal Kombat tournament, desolation and evil will reign over the multiverse forever. To save Earth, three warriors must overcome seemingly insurmountable odds, their own inner demons, and superhuman foes in this action/adventure movie based on one of the most popular video games of all time.",10.870138,/bdXWixjWVA7Y03PvW74xufrROiJ.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Threshold Entertainment', 'id': 4174}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-08-18,122195920,101,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Nothing In This World Has Prepared You For This.,Mortal Kombat,False,5.4,452
False,,20000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",,577,tt0114681,en,To Die For,"Susan wants to work in television and will therefore do anything it takes, even if it means killing her husband. A very dark comedy from independent director Gus Van Sant with a brilliant Nicole Kidman in the leading role.",10.448481,/zCREx8trzejNieDLUsRuwLU0cS3.jpg,"[{'name': 'The Rank Organisation', 'id': 364}, {'name': 'Columbia Pictures Corporation', 'id': 441}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-05-20,21284514,106,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,All she wanted was a little attention.,To Die For,False,6.7,177
False,,10000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,11861,tt0113347,en,How To Make An American Quilt,"Soon-to-be-wed graduate student Finn Dodd develops cold feet when she suspects her fiancé is cheating on her. In order to clear her head, Finn visits her grandmother, Hy, and great aunt, Glady Joe Cleary, in Grasse, Calif. There, Finn learns that Hy and Glady Joe are members of a group of passionate quilters, and over the course of her visit she is regaled with tales of love and life by women who have collected rich experiences and much wisdom.",4.485958,/wnWAZHbjX5Wj6hyb0gGmFdMADZk.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Amblin Entertainment', 'id': 56}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-10-06,23574130,116,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,There's beauty in the patterns of life.,How To Make An American Quilt,False,6.5,38
False,,33000000,"[{'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",http://www.sevenmovie.com/,807,tt0114369,en,Se7en,"Two homicide detectives are on a desperate hunt for a serial killer whose crimes are based on the ""seven deadly sins"" in this dark and haunting film that takes viewers from the tortured remains of one victim to the next. The seasoned Det. Sommerset researches each sin in an effort to get inside the killer's mind, while his novice partner, Mills, scoffs at his efforts to unravel the case.",18.45743,/8zw8IL4zEPjkh8Aysdcd0FwGMb0.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Juno Pix', 'id': 4286}, {'name': 'Cecchi Gori Pictures', 'id': 65394}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-09-22,327311859,127,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Seven deadly sins. Seven ways to die.,Se7en,False,8.1,5915
False,"{'id': 136214, 'name': 'Pocahontas Collection', 'poster_path': '/s4RkDe4AjwyrlltdF6Ui7INlME6.jpg', 'backdrop_path': '/qqeOxNmtAW7WXdbrmQftgluvve7.jpg'}",55000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,10530,tt0114148,en,Pocahontas,"History comes gloriously to life in Disney's epic animated tale about love and adventure in the New World. Pocahontas is a Native American woman whose father has arranged for her to marry her village's best warrior. But a vision tells her change is coming, and soon she comes face to face with it in the form of Capt. John Smith.",13.280069,/qk95miOV8wDABbO5gyCpCrvbVFu.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Feature Animation', 'id': 10217}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-06-14,346079773,81,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,An American legend comes to life.,Pocahontas,False,6.7,1509
False,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",,8391,tt0114916,en,When Night Is Falling,"A prudish woman, working on tenure as a literacy professor at a large urban university, finds herself strangely attracted to a free-spirited, liberal woman whom works at a local carnival which comes to town.",3.302524,/wnUuYc9XnWrTTAGz8YjjULA3Zmr.jpg,"[{'name': 'Alliance Communications Corporation', 'id': 2480}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",1995-05-05,0,96,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,When Night Is Falling,False,5.9,10
False,,6000000,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",http://www.mgm.com/#/our-titles/2083/The-Usual-Suspects,629,tt0114814,en,The Usual Suspects,"Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.",16.302466,/jgJoRWltoS17nD5MAQ1yK2Ztefw.jpg,"[{'name': 'Blue Parrot Productions', 'id': 361}, {'name': 'Bad Hat Harry Productions', 'id': 9168}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1995-07-19,23341568,106,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'hu', 'name': 'Magyar'}]",Released,Five Criminals. One Line Up. No Coincidence.,The Usual Suspects,False,8.1,3334
False,,0,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 18, 'name': 'Drama'}]",,117164,tt0109950,en,Guardian Angel,"Detective - turned - bodyguard Cynthia McKay (Cynthia Rothrock) is hired by a psychotic icy seductress, Nina Lindell (Lydie Denier), the same woman who killed Mckay's lover months earlier.  With vendetta in her heart McKay accompanies the flamboyantly playful womanizer through the glamourous world of the super-rich as his protector.  In a unique role reversal, it is the woman protecting the man from another woman, erupting into a deadly triangle of passion, suspense and action.",0.595949,/hwbKoOSUuzuN2AQppnUxwwd4qOD.jpg,[],[],1994-11-22,0,93,[],Released,She's no angel of mercy.,Guardian Angel,False,6.3,3
